spid,rating,COMMEQTA,LLPLOANS,COSTTOINCOME,ROE,LIQASSTA,SIZE
371622,9,0.104011,0.030214,0.802615,0.167355,0.09369,18.631641
102413,8,0.281551,0.021754,0.68401,-0.084958,0.197837,10.986841
174355,9,0.058936,0.014725,0.754894,0.22768,0.381503,17.841017
244646,5,0.114662,0.01582,0.362066,0.151862,0.653785,16.473167
378071,2,0.027351,0.001462,0.719133,0.167189,0.140236,18.783463
355228,8,0.238296,0.000841,0.898122,0.073635,0.214267,12.180466
127678,9,0.041999,0.038744,0.634168,0.096111,0.048693,18.850534
190673,4,0.117836,0.034631,0.479365,0.206556,0.59718,19.294794
197776,7,0.128533,0.044202,0.625571,0.004103,0.320972,17.609482
121220,8,0.083813,0.01102,0.387788,-0.00185,0.189354,16.56695
108554,4,0.054196,0.066922,0.564155,0.160918,0.503825,18.281938
129483,2,0.098585,0.00511,0.572806,0.141775,0.397547,20.518583
282688,6,0.055255,0.077677,0.843094,0.101112,0.090577,20.249908
348281,5,0.031089,0.007397,0.854381,0.108659,0.463039,18.813091
213778,8,0.155825,0.022497,0.657682,-0.002179,0.09693,18.20573
299273,10,0.067753,0.010876,0.728701,0.117415,0.162838,16.24716
237628,5,0.058873,0.012357,0.30055,0.015857,0.6501,16.020107
131977,6,0.013735,0.024,1.261046,-0.347869,0.561937,16.760125
218348,10,0.09436,0.043645,0.701865,0.051458,0.174187,15.928924
244639,10,0.052075,0.010652,1.966669,-0.052794,0.150532,16.985163
391770,7,0.148188,0.03339,0.824405,-0.031388,0.452495,17.892148
177178,1,0.087982,0.001683,0.54472,0.057689,0.59074,18.036423
147560,8,0.166931,0.01136,0.594696,0.173463,0.222713,16.102351
278096,9,0.090737,0.037386,0.704391,0.093202,0.194624,16.971553
243614,4,0.205485,0.070079,0.522824,-0.001617,0.37492,17.144357
368420,2,0.046233,0.000828,0.529652,0.212291,0.424246,19.907564
106803,10,0.086497,0.040602,2.308856,-0.147095,0.102918,15.861745
150508,6,0.12202,0.027181,0.539949,-0.019708,0.814974,16.337213
279322,4,0.099713,0.069485,0.497286,0.153222,0.490087,18.878169
250558,7,0.104478,0.013925,0.413887,0.154802,0.149611,19.211887
136525,4,0.267538,0.054282,0.402306,-0.047778,0.061725,18.492845
128639,1,0.025598,0.00109,0.676407,0.055745,0.293834,18.097001
203995,5,0.137982,0.007738,0.830809,-0.064316,0.634231,16.642202
371521,1,0.063006,0.000774,0.540707,0.08047,0.69744,18.521026
201531,2,0.048982,0.000129,0.619482,0.054408,0.056049,19.923027
350171,6,0.113193,0.045945,1.352766,-0.280764,0.415751,17.545189
283458,2,0.020485,0.008167,0.458848,0.215912,0.158903,15.985879
306418,4,0.045298,0.065074,0.527572,0.176707,0.531251,18.715317
396394,8,0.052947,0.026674,0.676068,0.078237,0.208541,17.084666
108322,1,0.05616,0.001368,0.520243,0.107573,0.164613,19.16605
159647,7,0.106765,0.003788,0.464804,0.146178,0.103007,17.634062
130075,6,0.140418,0.070495,1.459811,0.144634,0.35896,20.821959
195018,2,0.025624,0.008486,0.649947,0.185319,0.269476,19.22686
188317,3,0.045112,0.011141,0.711462,0.093061,0.200197,16.626854
214739,1,0.050802,0.002924,0.723032,0.084175,0.13381,18.694213
114021,5,0.07944,0.005024,0.905382,-0.12023,0.125475,20.95041
190909,7,0.084761,0.033748,0.509958,0.367972,0.039736,17.781784
218272,7,0.115524,0.015659,0.567159,0.089572,0.287303,16.482813
344178,5,0.03827,0.011531,1.131372,0.16125,0.40044,18.084623
188641,3,0.056409,0.012234,0.720698,0.132607,0.387636,18.98525
172538,3,0.027255,0.001622,0.804982,0.056995,0.373786,20.50868
217913,2,0.068086,0.00799,0.52348,0.059112,0.206803,17.071412
266647,7,0.14553,0.025324,0.609779,0.319579,0.323411,18.431144
339571,2,0.091825,0.001865,0.485574,0.094584,0.38307,17.168196
263956,8,0.113177,0.020441,0.45668,-0.036498,0.030049,13.998527
295305,2,0.041538,6.2e-05,0.461932,0.158031,0.104921,19.395999
192807,6,0.08189,0.061087,1.45933,-0.445606,0.627561,17.045247
110500,2,0.057697,0.006886,0.679118,0.071591,0.29512,17.207959
364704,1,0.070527,0.001168,0.278251,0.095755,0.248465,18.263737
150850,6,0.048278,0.093427,0.440894,-0.475863,0.71301,19.243629
382407,10,0.111874,0.035382,1.348812,0.136855,0.096195,15.854248
252363,1,0.036848,0.002494,0.535877,0.087853,0.160654,18.296155
194582,5,0.10081,0.003035,0.462947,0.187742,0.092105,21.070267
147476,8,0.067984,0.0183,0.752589,0.033123,0.109109,13.748072
295980,1,0.068805,0.002164,0.265253,0.088155,0.576385,18.864528
262074,8,0.187099,0.019917,0.850023,0.050521,0.186236,10.998086
231064,9,0.021246,0.016839,0.635137,0.228984,0.335658,15.933101
172238,8,0.101535,0.027366,0.399647,0.192615,0.110243,14.553384
189603,8,0.223484,0.024934,0.646365,0.079517,0.03628,10.916592
159984,3,0.101207,0.004049,0.692643,-0.026181,0.356979,20.016684
286984,8,0.307408,0.012908,0.501256,0.03725,0.145849,10.924579
399828,2,0.057173,0.00776,0.592534,0.1657,0.376048,18.094555
293931,1,0.034492,0.002083,0.667675,0.102536,0.53326,19.066036
212470,9,0.023594,0.033916,0.417197,0.117152,0.448304,16.451964
342363,5,0.158464,0.010374,0.239635,0.044502,0.039513,16.093837
242811,4,0.039013,0.019657,0.399028,0.076849,0.037169,20.700431
157842,8,0.265356,0.007042,0.361906,-0.007027,0.047922,13.010017
203673,10,0.122336,0.042763,0.813836,-0.151243,0.073098,16.404077
302260,7,0.123542,0.003344,0.455502,0.355361,0.103917,16.457121
235488,4,0.051822,0.000825,0.565683,0.062718,0.568364,15.986529
335439,5,0.0555,0.009287,0.31132,-0.125462,0.090098,17.049327
301278,8,0.053003,0.011749,0.380138,0.170508,0.221551,13.657303
274639,8,0.063683,0.015002,0.83281,-0.076421,0.183151,14.88591
113760,1,0.028927,0.001032,0.506699,0.086501,0.610968,18.147355
350939,8,0.195897,0.02194,0.493858,-0.045763,0.223441,12.699211
141779,5,0.030199,0.003333,1.001596,0.207163,0.481113,20.752155
170613,5,0.099445,0.012711,1.106746,0.109157,0.656508,18.429714
181696,3,0.043647,0.00718,0.191191,-0.004349,0.064646,17.390065
167812,7,0.030167,0.055786,0.576377,0.358213,0.090384,16.855134
178494,2,0.077906,-0.001551,0.56252,0.203141,0.3605,15.699699
141972,10,0.144093,0.041847,1.54937,-0.117543,0.036943,16.642445
378997,9,0.064004,0.027343,0.71057,0.118899,0.456568,17.536237
315344,3,0.071587,0.007887,0.232335,0.162795,0.469657,19.119095
205932,4,0.130527,0.069012,0.667319,-0.038692,0.566261,19.301873
188346,8,0.160725,0.003582,0.665271,0.109772,0.085346,12.066655
253097,7,0.086912,0.004985,0.842684,0.154187,0.325225,16.793573
331102,3,0.124551,0.003839,0.818392,0.12785,0.107067,17.049315
397614,7,0.023094,0.032291,0.748519,0.207183,0.39784,16.968227
374699,4,0.09123,0.003579,0.3887,-0.012187,0.456857,18.922503
170608,9,0.105409,0.032766,0.704369,0.035395,0.299657,17.255619
361641,6,0.034612,0.070101,0.295584,-0.087222,0.296699,17.34934
336026,2,0.077333,0.000549,0.642499,0.151297,0.320062,19.796861
103691,8,0.314666,0.015758,0.417862,0.096185,0.035197,14.16983
255027,2,0.04306,0.000425,0.573086,0.162733,0.35604,20.756031
299395,2,0.056465,0.001073,0.654866,0.074522,0.37705,17.962798
213596,9,0.082874,0.023369,0.357029,-0.035528,0.089518,16.179802
121104,4,0.148647,-0.00021,0.731485,0.042048,0.53597,16.743556
256371,3,0.108863,0.00789,0.651793,0.117944,0.057593,17.115043
147034,7,0.170564,0.047909,0.484464,0.289015,0.070651,18.574647
128744,9,0.040642,0.022344,0.631153,0.225367,0.357487,18.884284
168601,1,0.044985,0.001601,0.421859,0.10383,0.149968,18.798325
171355,7,0.137483,0.008563,0.369411,0.374196,0.146858,19.066379
322582,4,0.028771,0.059363,0.751588,-0.042103,0.420458,17.68056
182272,9,0.092269,0.02271,0.896611,-0.039145,0.109714,18.213407
396214,9,0.068896,0.026426,0.818969,-0.002097,0.211617,16.35749
397708,7,0.136451,0.046947,0.79958,0.31674,0.171168,16.710489
371189,6,0.100959,0.037329,1.530968,-0.240051,0.56634,21.346428
390903,7,0.038959,0.043217,0.629981,0.067633,0.179018,16.234795
321746,1,0.058153,0.002259,0.717701,0.066588,0.265147,19.016946
344857,1,0.087141,0.000792,0.584687,0.067804,0.42465,18.900535
227504,6,0.147568,0.046077,1.088325,0.331471,0.521523,16.108017
112535,1,0.054185,0.002351,0.474996,0.073953,0.448048,19.038822
281264,10,0.081282,0.032581,1.648597,-0.016988,0.151715,16.408195
180166,6,0.089117,0.085264,0.960176,-0.33197,0.656013,21.012343
267010,4,0.031732,0.029114,0.460832,-0.010603,0.385241,20.815681
140959,9,0.045938,0.012137,0.615094,0.191957,0.013605,15.948114
392119,4,0.194412,0.02967,0.42901,-0.027822,0.128964,18.800287
255130,2,0.06889,0.004773,0.583957,0.148919,0.387543,20.543504
244590,6,0.062735,0.07625,0.68326,-0.271319,0.813125,20.224474
126947,4,0.034234,0.02468,0.732641,0.137378,0.502442,19.387887
189384,5,0.131462,0.003016,1.017693,-0.141581,0.6921,16.546117
331993,5,0.031161,0.014483,0.760767,-0.058562,0.249323,16.714767
330776,8,0.202346,0.008347,0.41388,-0.047295,0.048951,12.246096
201278,8,0.316699,0.008202,0.535123,0.077145,0.123527,14.272068
130551,1,0.079903,0.000777,0.588498,0.074275,0.176518,19.008086
229615,2,0.099205,0.001821,0.683552,0.196288,0.183337,20.963625
232377,7,0.169247,0.051068,0.34656,0.160151,0.431599,19.341077
213806,10,0.136703,0.022742,1.944069,-0.029575,0.15603,16.450293
317468,6,0.080017,0.061655,0.264457,0.128502,0.708849,17.878025
281340,6,0.162825,0.008438,0.44054,-0.355406,0.223712,20.979241
397178,3,0.120341,0.004015,0.378848,0.189464,0.405583,16.575137
166431,4,0.098027,0.03729,0.36086,0.183343,0.175632,20.03664
229232,10,0.098876,0.013668,0.917839,-0.146674,0.082726,16.76693
118426,4,0.095673,0.070849,0.407368,0.014152,0.398374,15.572517
384254,5,0.127529,0.011653,0.696106,0.198976,0.309287,19.508351
148253,10,0.130411,0.033905,1.977878,-0.000949,0.186839,16.640931
265435,2,0.078221,0.008186,0.595602,0.209534,0.365879,19.523173
169590,2,0.036301,0.000157,0.639612,0.142588,0.041497,19.196534
323669,2,0.049067,0.00803,0.618261,0.160432,0.319698,20.722107
309054,4,0.167047,0.041697,0.631088,0.171672,0.04583,19.257283
399537,1,0.071161,0.002119,0.434656,0.105388,0.58011,18.558914
177283,3,0.086332,-0.000999,0.527017,0.083819,0.42027,19.176591
326423,5,0.08424,0.003491,1.119539,-0.140131,0.469615,17.978482
355686,1,0.05693,0.00293,0.687525,0.062961,0.192517,18.185682
170517,8,0.094126,0.018921,0.423448,0.132873,0.187671,13.48683
112415,6,0.058973,0.015241,0.880725,-0.248121,0.557006,15.720626
384878,4,0.214986,0.018557,0.577691,-0.045683,0.504184,19.329778
322717,4,0.082013,0.009919,0.712671,0.060357,0.178476,17.101001
357110,1,0.084229,0.002434,0.399242,0.073142,0.78598,18.595727
313786,8,0.113573,0.000372,0.609161,0.052747,0.167837,11.911627
335642,5,0.104609,0.008263,0.596142,-0.04981,0.119557,17.89172
355093,4,0.266768,0.060582,0.601648,0.203039,0.575392,19.936489
328268,5,0.123272,0.017312,0.664646,0.08621,0.593238,20.477984
271432,9,0.113719,0.001831,0.736401,0.068948,0.224644,18.356899
277188,10,0.148295,0.016714,0.913279,0.036723,0.18899,16.120371
207884,1,0.033217,0.001039,0.573019,0.10364,0.116077,18.440535
372967,5,0.166419,0.016916,1.155151,-0.067302,0.325845,19.411246
317933,2,0.052559,0.001385,0.502997,0.206179,0.034118,20.474018
381621,5,0.052629,0.016309,0.337216,-0.10597,0.13142,18.89384
104657,6,0.014091,0.043167,1.021754,-0.022337,0.635914,19.802335
308708,2,0.024981,0.003631,0.702654,0.214892,0.331252,17.509137
204254,9,0.036221,0.029094,0.75086,0.228449,0.147143,17.212553
143822,1,0.047388,0.001344,0.644697,0.106486,0.411399,18.925149
269141,4,0.240062,0.019694,0.766362,-0.017443,0.516406,16.167498
391661,2,0.089884,0.005548,0.479541,0.125004,0.194436,15.641573
186086,4,0.092747,0.071498,0.354963,-0.010049,0.31516,16.709979
170273,1,0.045657,0.001329,0.324901,0.108809,0.756172,19.09224
110007,6,0.140177,0.00433,0.746941,0.440459,0.058901,20.188826
253144,5,0.116067,0.009045,1.164385,0.016843,0.681513,18.838871
124036,2,0.062535,-0.000938,0.473104,0.135939,0.028023,17.482391
400355,2,0.041113,0.00534,0.682331,0.090808,0.038553,16.425746
286945,9,0.102693,0.026436,0.490485,0.153768,0.070083,16.31352
282286,4,0.215171,-7.5e-05,0.602262,0.114118,0.041717,16.823608
353818,3,0.143141,0.010052,0.0666,0.180593,0.129128,20.513669
192489,9,0.075618,0.029294,0.690218,0.14048,0.301085,16.872225
289616,4,0.193462,0.049611,0.4226,0.164153,0.395563,20.084141
209272,8,0.205618,0.009208,0.856004,0.134122,0.084776,16.126256
173525,9,0.018305,0.033962,0.697517,0.122178,0.329685,17.529851
108278,3,0.103587,0.008562,0.321206,0.231185,0.160574,19.473328
381927,9,0.052018,0.021615,0.373715,-0.021875,0.482886,17.062129
125919,7,0.088527,0.018292,0.786459,0.277786,0.235807,16.895165
385397,9,0.038162,0.039787,0.825124,0.001593,0.209649,16.771265
179363,7,0.141097,0.052968,0.496773,0.125997,0.140192,16.43472
126993,3,0.049964,0.006726,0.061187,0.22274,0.372198,20.161603
294001,7,0.135556,0.045127,0.362835,0.277141,0.031186,17.414269
390603,4,0.134855,0.06018,0.721856,0.020214,0.092957,18.103204
205140,6,0.15303,0.068225,0.564109,0.168883,0.556425,17.555261
126317,6,0.136566,0.057693,1.023896,-0.437565,0.04929,20.615536
184404,8,0.103967,0.024795,0.852872,0.135367,0.074566,18.08044
194609,9,0.065977,0.022418,0.465012,-0.018157,0.344547,15.963367
328304,1,0.066477,0.002685,0.335184,0.077655,0.644649,18.254019
364880,5,0.109282,0.000714,0.373938,-0.089365,0.604284,19.239487
329078,4,0.144254,0.038254,0.580793,0.163251,0.047868,18.15827
398671,9,0.104202,0.004393,0.860009,0.094819,0.170321,19.129198
117219,3,0.124883,0.01017,0.210283,0.227212,0.170909,16.992006
332242,9,0.119278,0.021431,0.536068,0.080553,0.202719,15.685248
116465,3,0.031906,-0.00066,0.694051,0.110079,0.341272,17.230696
254669,9,0.083745,0.02228,0.63205,0.085187,0.137997,16.077516
284975,3,0.122423,0.006902,0.155439,0.220277,0.475034,20.576618
212589,10,0.065617,0.041827,1.834952,-0.015078,0.08054,17.028241
341347,10,0.157263,0.027537,1.168245,-0.013773,0.081032,17.050954
155376,10,0.113522,0.014558,0.728394,0.053935,0.14908,16.618783
127253,3,0.075688,0.003907,0.551617,0.143563,0.462239,20.504413
251094,2,0.087072,0.003383,0.607889,0.168303,0.199818,17.360946
256722,1,0.062451,0.001263,0.480904,0.084846,0.464923,18.35754
160838,10,0.135805,0.042292,1.456127,-0.170589,0.129667,16.202625
366708,10,0.083476,0.043752,1.625554,-0.151798,0.151189,16.869644
162121,10,0.152686,0.019166,0.957906,0.029668,0.058719,16.219043
117541,8,0.225392,0.024478,0.378039,-0.090514,0.21874,11.698548
297891,8,0.285401,0.026356,0.587379,-0.085683,0.158716,11.791086
220628,8,0.184855,0.018239,0.638033,0.010522,0.102102,16.481201
116812,4,0.134841,0.028038,0.626637,0.152493,0.23122,18.234094
192236,2,0.097862,0.00407,0.697131,0.138947,0.265409,20.64312
311612,4,0.218372,0.050298,0.644659,0.094021,0.470114,19.976747
310656,2,0.071791,-0.001084,0.604153,0.082374,0.381538,16.745411
362377,1,0.049856,0.001407,0.702453,0.10302,0.761618,18.006291
345731,10,0.10784,0.04584,0.706053,-0.166652,0.027769,16.530865
347719,10,0.161385,0.028377,2.431893,-0.025451,0.054008,16.105587
154310,4,0.124449,0.016857,0.365145,-0.054993,0.385646,19.292886
332057,2,0.031202,0.003459,0.541847,0.114353,0.142347,18.811473
133246,2,0.079867,0.00309,0.631948,0.207847,0.315378,20.808473
330664,5,0.159509,0.013549,0.474644,-0.096377,0.050348,21.089704
244371,7,0.05425,0.014318,0.707504,0.198688,0.1513,15.815418
341032,10,0.113708,0.036671,1.07136,-0.139692,0.165564,15.876564
301490,1,0.085135,0.001434,0.657539,0.096115,0.261968,18.404483
114886,4,0.095281,0.00786,0.36808,0.151191,0.470178,19.572664
342451,4,0.162157,0.033154,0.523474,0.11366,0.442673,20.59965
242613,8,0.296567,0.023325,0.56867,-0.022537,0.164257,13.046795
243379,6,0.085808,0.053841,0.317133,-0.469326,0.258946,17.665208
255488,4,0.172201,0.034463,0.590484,0.133718,0.188875,15.785015
361456,9,0.025068,0.033342,0.556684,0.233343,0.39769,18.401342
130881,3,0.143473,0.010142,0.486921,0.175634,0.161597,19.221281
379365,1,0.026894,0.00289,0.744148,0.053586,0.271268,18.649737
275154,4,0.089714,0.056511,0.781673,0.180803,0.448768,15.690292
246418,2,0.094982,0.006276,0.596276,0.063244,0.216146,19.716518
203968,5,0.102428,0.003879,1.160955,0.092509,0.372251,15.847263
281460,3,0.093715,0.003694,0.38434,-0.042138,0.252214,19.437244
228807,6,0.166402,0.045326,0.784872,-0.079537,0.08918,15.537999
334913,1,0.028545,0.001573,0.569639,0.089759,0.219394,18.610896
208792,10,0.146022,0.030679,0.947139,-0.00474,0.172553,15.872327
160187,9,0.018556,0.024976,0.778044,0.203762,0.008298,15.85209
106691,9,0.037701,0.019469,0.711163,0.116158,0.43487,15.806102
398340,9,0.037149,0.026405,0.700847,-0.004734,0.306332,15.965452
228306,6,0.113542,0.05621,0.288331,0.442175,0.496924,17.639285
338791,2,0.050419,0.003569,0.698481,0.144863,0.388729,18.957782
236638,5,0.14847,0.004592,0.390373,0.189328,0.256238,20.479984
322317,4,0.057709,0.037549,0.667532,0.103634,0.480465,21.140478
108996,1,0.053127,0.002133,0.724739,0.089306,0.570968,18.85382
303308,9,0.086978,0.011711,0.92112,0.178849,0.444299,18.22528
238153,3,0.098986,0.00275,0.383854,-0.025406,0.133996,19.200401
283362,6,0.061168,0.003122,0.358752,-0.388525,0.343741,20.342962
131065,9,0.054809,0.031312,0.413656,0.256465,0.159275,17.696713
228338,10,0.107216,0.035701,0.665104,0.012175,0.094652,15.71509
105874,7,0.169127,0.055655,0.419413,0.161129,0.120787,16.472239
155378,2,0.032552,0.003884,0.542453,0.174719,0.366962,21.047199
340015,10,0.103038,0.041022,0.809628,0.135862,0.033041,16.531097
269013,4,0.215631,0.02803,0.661212,-0.033237,0.146741,17.034318
320937,2,0.060698,0.006841,0.576207,0.111832,0.2901,19.331233
311129,7,0.096233,0.047168,0.545353,0.263398,0.082166,18.915978
143367,10,0.094452,0.025299,1.835043,-0.153464,0.04518,16.398333
228713,7,0.163959,0.045141,0.4769,0.216706,0.138082,16.365119
134383,9,0.030192,0.031465,0.659002,-0.053204,0.134134,17.153039
325835,5,0.039935,0.005433,0.599624,-0.131032,0.056207,18.603803
349922,4,0.244303,0.006136,0.559194,0.208897,0.555126,16.6279
326245,5,0.0663,0.016015,0.292471,-0.045414,0.447785,17.519454
162646,4,0.094283,0.027738,0.570355,0.151987,0.241968,17.947281
296858,6,0.016193,0.001976,1.131209,-0.12947,0.361091,17.24003
102070,9,0.042242,0.002363,0.503146,0.027577,0.063918,15.93751
169888,2,0.018336,0.007848,0.637821,0.188898,0.194349,21.238314
341497,10,0.077018,0.012108,0.888313,0.14394,0.086391,15.725154
245760,2,0.019296,0.000119,0.449286,0.143429,0.052372,15.797008
225488,4,0.13699,0.070975,0.486488,0.186605,0.44893,20.450727
210194,9,0.017421,0.03387,0.864322,0.238165,0.490974,17.386759
188124,5,0.131516,0.007678,0.492964,0.237766,0.261754,17.596057
205447,3,0.084924,0.011436,0.19518,0.220262,0.147819,19.022149
390221,9,0.025115,0.027762,0.630256,0.194403,0.335021,15.448829
350643,3,0.076417,0.009452,0.818728,-0.037169,0.467913,19.600731
259472,3,0.045209,0.005912,0.341107,0.168922,0.22487,17.988161
352500,6,0.022362,0.052937,1.019123,0.184214,0.762377,19.834865
289204,4,0.218345,0.053791,0.677185,0.000697,0.522313,16.229283
166136,6,0.16606,0.032233,0.727865,0.023649,0.447089,17.640058
134405,4,0.093415,0.064375,0.426083,-0.044016,0.069595,19.138054
250487,6,0.031693,0.036875,0.470253,0.03464,0.318877,15.537213
200872,4,0.032281,0.02724,0.369401,-0.052785,0.350055,18.371215
375661,9,0.11898,0.014558,0.377211,0.114739,0.073829,17.744181
162198,8,0.29282,0.023697,0.803099,0.130905,0.052493,18.11071
208997,10,0.16277,0.016071,1.675506,-0.050617,0.068384,16.603126
119005,6,0.14584,0.014742,0.524525,0.307908,0.524825,16.010205
106072,6,0.044181,0.02272,0.902569,-0.387725,0.320306,18.581305
218610,2,0.029335,0.005045,0.66296,0.086885,0.173105,20.99307
238496,6,0.107326,0.063953,1.397253,-0.052624,0.295719,18.682337
